   ,Unnamed: 0 ,id         ,pdfs
25 ,        25 ,INDUSINDBK ,"[['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2023-2024/Quarter1/Analyst-Call-Transcript-Q1FY24.pdf', 2024, 1], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2022-2023/Quarter4/Analyst-Call-Transcript-Q4FY23.pdf', 2023, 4], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2022-2023/Quarter3/IndusInd_Bank_Earnings_Call_Q3FY23_20230118.pdf', 2023, 3], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2022-2023/Quarter2/IndusInd-Bank-Earnings-Call-Q2FY23-20221019.pdf', 2023, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2022-2023/Quarter1/IndusInd-Bank-Earnings-Call-Q1FY23-20220720.pdf', 2023, 1], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2021-2022/Quarter4/IndusInd-Bank-Earnings-Call-Q4FY22-29042022.pdf', 2022, 4], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2021-2022/Quarter3/IndusIndBank-EarningsCall_Q3FY22_20220129.pdf', 2022, 3], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2021-2022/Quarter2/IBLQ2FY22AnalystCallTranscript.pdf', 2022, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2020-2021/Quarter1/TranscriptAnalystCallQ1FY21.pdf', 2021, 1], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2019-2020/Quarter2/TranscriptAnalystCall-Q2FY20.pdf', 2020, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2018-2019/Quarter4/transcript-analyst-meet-Q4FY19.pdf', 2019, 4], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2018-2019/Quarter3/transcript-analyst-call-Q3FY19.pdf', 2019, 3], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2018-2019/Quarter2/IndusIndBank-AnalystCall-Nov01-2018.pdf', 2019, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2018-2019/Quarter2/transcript-analyst-call-Q2FY19.pdf', 2019, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2017-2018/Quarter4/Analyst-call-transcript-Q4-FY18.pdf', 2018, 4], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2017-2018/Quarter3/analyst-call-transcript-q3fy18.pdf', 2018, 3], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2017-2018/Quarter2/analyst-call-transcript-q2fy18.pdf', 2018, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2016-2017/Quarter3/Q3FY17-conference-call-transcript.pdf', 2017, 3], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2016-2017/Quarter2/Q2FY17-conference-call-transcript.pdf', 2017, 2], ['https://www.indusind.com/content/dam/indusind-corporate/investors/QuarterFinancialResults/FY2015-2016/Quarter4/Analyst-Call-Transcript-Q4FY16.pdf', 2016, 4]]"
26 ,        26 ,ICICIBANK  ,"[['https://www.icicibank.com/content/dam/icicibank/india/managed-assets/docs/about-us/2024/2023-10-icici-bank-transcript-for-analyst-call-held-on-october-21-2023.pdf', 2024, 2], ['https://www.icicibank.com/content/dam/icicibank/india/managed-assets/images/about-us/investor/quarterly-financial-results/2023/2023_07_ICICI-Bank-Transcript-for-Analyst-Call-held-on-July-22-2023.pdf', 2024, 1], ['https://www.icicibank.com/content/dam/icicibank/india/managed-assets/images/about-us/investor/quarterly-financial-results/2023/2023_04_q4-2023_earnings-call-transcript.pdf', 2023, 4], ['https://www.icicibank.com/content/dam/icicibank/india/managed-assets/images/about-us/investor/quarterly-financial-results/2023/2023_01_q3-2023_earnings-call-transcript.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=00f6cc4e-42da-4f40-8c52-a54acd04456e.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c0f4a75f-8301-438a-845d-f6d2ca93a375.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f0855e7-7cd9-436f-91e7-4671e9d5b8d7.pdf', 2022, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=24632c16-481c-4072-8d31-a1f2cb1e3fb5.pdf', 2022, 2]]"
27 ,        27 ,HINDUNILVR ,[]
28 ,        28 ,HINDALCO   ,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/8176fc01-e8f0-4108-b1f8-c720904d6cc4.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2f5edb7-36b7-4983-81bd-46219984f822.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ba80013d-9287-4589-820f-64b55c7a7968.pdf', 2023, 4], ['http://hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q3fy22-feb-2022.pdf', 2022, 3], ['http://hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q2fy22.pdf', 2022, 2], ['http://www.hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q4fy21-may2021.pdf', 2021, 4], ['http://www.hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q3fy21-feb20121.pdf', 2021, 3], ['http://www.hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q2fy21-nov2020.pdf', 2021, 2], ['http://www.hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-q4%20fy20-june12-2020.pdf', 2020, 4], ['http://www.hindalco.com/upload/pdf/hindalco-Industries-earnings-concall-transcript-feb12-2020.pdf', 2020, 3], ['http://www.hindalco.com/upload/pdf/hindalco-Q2%20FY20-earning-confcall-transcript-11Nov2019.pdf', 2020, 2], ['http://www.hindalco.com/upload/pdf/hindalco-earning-concall-transcript-aug-09-2019.pdf', 2020, 1], ['http://www.hindalco.com/upload/pdf/hindalco-earnings-concall-transcript%20-16may2019.pdf', 2019, 4], ['http://www.hindalco.com/upload/pdf/Hindalco_Q3%20FY19_concall%20-transcript_12Feb-2019.pdf', 2019, 3], ['http://www.hindalco.com/upload/pdf/transcript-hindalco-earnings%20Concall_Q2%20FY19_02Nov-2018.pdf', 2019, 2], ['http://www.hindalco.com/upload/pdf/Hindalco-Q1FY19-earnings-concall-transcriot-10Aug-2018.pdf', 2019, 1], ['http://www.hindalco.com/upload/pdf/Q4FY18-hindalco-earnings-concall-transcript-16May18.pdf', 2018, 4], ['http://www.hindalco.com/upload/pdf/hindalco-q3fy18-earning-script.pdf', 2018, 3], ['http://www.hindalco.com/upload/pdf/earnings-call-transcript-q1fy18.pdf', 2018, 1], ['http://www.hindalco.com/upload/pdf/Hindalco-call-transcript-Q4%20FY17.pdf', 2017, 4], ['http://www.hindalco.com/upload/pdf/Hindalco-call-transcript-q3fy17.pdf', 2017, 3], ['http://www.hindalco.com/upload/pdf/hindalco-earnings-call-transcript-12Nov16.pdf', 2017, 2], ['http://www.hindalco.com/upload/pdf/Hindalco-earnings-call-transcript-Aug-16.pdf', 2017, 1], ['http://www.hindalco.com/upload/pdf/hindalco_earnings_call_transcript_q4fy16.pdf', 2016, 4], ['http://www.hindalco.com/upload/pdf/hindalco_earnings_call_transcript_Q3_FY16.pdf', 2016, 3]]"
29 ,        29 ,HEROMOTOCO ,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4dbcfe7f-7a91-4ad3-97da-5a27bafaf7dd.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0eee3cab-c2dc-4022-94c8-1e0dddb8ca3b.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=09fda3ec-5972-44d7-a34d-1a94cf9dd4c8.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=492a1488-c1f8-4603-88e7-7471d1aaa751.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4f7f0899-fec7-40a4-af48-c5dfdddcae74.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=892e2b49-a8eb-4851-aec9-75ad6ff93b71.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7398f5e9-491b-4535-8975-09f379e9cff4.pdf', 2022, 4], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20220219135419-Transcripts.pdf', 2022, 3], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20211120083331-Transcripts.pdf', 2022, 2], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20210819145011-Transcripts.pdf', 2022, 1], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20210510122906-Transcripts.pdf', 2021, 4], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20210212145747-Transcripts.pdf', 2021, 3], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20201109061825-Transcripts.pdf', 2021, 2], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20200824113106-Transcripts.pdf', 2021, 1], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20200623085552-Transcripts.pdf', 2020, 4], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20200304115347-Transcripts.pdf', 2020, 3], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20191101104618-Transcripts-Q2.pdf', 2020, 2], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20190809122700-Transcripts-Q1.pdf', 2020, 1], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/Hero-MotoCorp-Q4-FY19-Transcript.pdf', 2019, 4], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/Hero-MotoCorp-Q3-FY19-Transcript.pdf', 2019, 3], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/Hero-MotoCorp-Q1-FY19-Conference-Call.pdf', 2019, 1], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/09042018-HeroMotoCorp-Q4-FY18-Investor-Call-Transcript.pdf', 2018, 4], ['https://www.heromotocorp.com/en-in/uploads/conference_call_transcription/20180206-HeroMotoCorp-Q3-FY18-Investor-Call-Transcript.pdf', 2018, 3]]"
30 ,        30 ,HDFCLIFE   ,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2062a5b4-e92f-4e65-87ff-1eab03e7099d.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=588b0a1b-f170-4b43-b876-5b4bfd65b393.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d47d25a4-677b-4e03-b74e-99e33ed5a59c.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4c1cd50f-79e9-4693-9465-bd3b8f4e8c25.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=37f143db-eb6b-435c-86ac-731395b6335a.pdf', 2023, 1]]"
31 ,        31 ,HDFCBANK   ,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d420b35c-488c-4ea9-84ca-6183de7e29f4.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=57e720ab-83b3-4b34-bb81-0c364e88c938.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=42e79ecc-a641-4f9d-8fdc-a4dde6cefb16.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e9327050-8f62-42f3-a539-bd91f156647d.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f5ad442e-6916-47c7-ac65-c42c31df289f.pdf', 2022, 4]]"
32 ,        32 ,HCLTECH    ,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bc34d91a-ac99-4f6d-877e-b2a9d7e2ced9.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=42571c99-4dd4-438b-a3a1-d5fc36058c35.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c037df4d-c831-49d4-a905-18ab176a1921.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5f0287de-49c5-4052-b840-6ecef4dfd633.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f9a43851-3d9c-41eb-a9c5-e4f74020536d.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d69bfa0-b234-4faa-81ee-1d7256d1923f.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dbf04c1b-7bbb-4387-834f-c0accd0eb946.pdf', 2022, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dd3f3c40-21d9-4b0c-85f7-f16fbf3510d1.pdf', 2022, 4]]"
33 ,        33 ,GRASIM     ,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=09ecbd55-6e44-4686-8b2f-495553ade633.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=016d2cd1-6a89-4ca7-bbf1-d7b1e661662e.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff195153-8582-44f5-9d0b-fc63b78f5950.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dd033448-1c2d-49d8-816e-b5616e997006.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1ef00482-1501-4faf-a60d-cd00cbcd2fa6.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bab597fb-8498-453d-a8ef-5c0dc8edaea0.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b650b9df-ac91-482d-996f-4f0537f8a03e.pdf', 2022, 4], ['https://www.grasim.com/Upload/PDF/grasim-industries-limited-q3fy-22-earnings-conference-call.pdf', 2022, 3], ['https://www.grasim.com/Upload/PDF/grasimIndustries-earnings-nov12-2021.pdf', 2022, 2], ['https://www.grasim.com/Upload/PDF/grasim-earnings-call-trancript-q1fy22.pdf', 2022, 1], ['https://www.grasim.com/Upload/PDF/grasim-transcript-earnings-call-q4fy21.pdf', 2021, 4], ['https://www.grasim.com/Upload/PDF/grasim-transcript-earnings-call-q3fy21.pdf', 2021, 3], ['https://www.grasim.com/Upload/PDF/grasim-earnings-call-q2fy21-13Nov2020.pdf', 2021, 2], ['https://www.grasim.com/Upload/PDF/grasim-earnings-call-q1fy21-13aug2020.pdf', 2021, 1], ['https://www.grasim.com/Upload/PDF/grasim-industries-earnings-call-q4fy20-13June2020.pdf', 2020, 4], ['https://www.grasim.com/Upload/PDF/grasim-industries-earnings-feb10-2020.pdf', 2020, 3], ['https://www.grasim.com/Upload/PDF/grasim-Q2FY20-conference-call-transcript-nov-2019.pdf', 2020, 2], ['https://www.grasim.com/Upload/PDF/grasim-Q1FY19-20-conference-call-transcript.pdf', 2020, 1]]"
34 ,        34 ,EICHERMOT  ,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b18b8106-7a2c-42b7-ac56-72bfc33385ca.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa9c57d0-4244-46d9-9668-9edfe2bee4f8.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=362d9310-ca36-4e46-ac4a-db5e8a6a1700.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=29ea8294-2af5-42ac-852b-10b39f117168.pdf', 2022, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a0e449ca-ed3d-423b-ac5d-1a27d3e1310d.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8eec0cad-3e4c-4a28-ae93-da94b41de509.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6f96193b-fce0-41d4-b23a-0b95ae3dc15e.pdf', 2022, 4]]"
35 ,        35 ,DRREDDY    ,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=29da498c-abc9-4d35-a023-4faa81a6a3ad.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2008f3a2-a722-4129-83f1-ba1d581a4775.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=41545471-d094-48b8-a623-25399fc999c4.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fae1a21e-e7a1-46f1-aa92-bfef5f9ed429.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=058c4452-7011-4d57-8bec-f4115564e925.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3ba2cb01-418b-4457-883b-d648d156042e.pdf', 2022, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8e53b687-6924-42b6-832f-982ad90bc60b.pdf', 2022, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=73faad30-771d-4f74-bf20-e0148f12b497.pdf', 2022, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bfcf98f9-8ca9-4d36-b2dc-9ad85d148ec2.pdf', 2022, 1], ['https://www.drreddys.com/media/875729/earnings-call-transcript-q4-fy-20.pdf', 2020, 4], ['https://www.drreddys.com/media/836259/earnings-call-transcript-q3fy20.pdf', 2020, 3], ['https://www.drreddys.com/media/818995/dr-reddys-earnings-call-transcript-q2fy20.pdf', 2020, 2], ['https://www.drreddys.com/media/904546/earnings-call-transcript-q1-fy20.pdf', 2020, 1], ['https://www.drreddys.com/media/501338/call-transcript-q4fy17.pdf', 2017, 4], ['https://www.drreddys.com/media/373227/earnings-call-transcript-q2-17.pdf', 2017, 2], ['https://www.drreddys.com/media/145714/earnings-30july-2015.pdf', 2016, 1], ['https://www.drreddys.com/media/124673/q4-fy15-earnings-call-transcript.pdf', 2015, 4]]"
36 ,        36 ,DIVISLAB   ,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=993e7524-b3b5-4889-83a9-97caea251c8f.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=569ae845-3f2a-4a84-a5e1-644f77c8448c.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=49127dac-7949-4649-ace1-b62bfc5dd2ac.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=503f403c-2d96-42ae-832b-824d14242a34.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8114e526-7445-4a31-93b7-8a5e01acdc0c.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3e6d5576-4363-4ef4-bb98-c872b68d7cb2.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6b8880f6-0a64-459c-882e-758981cd0182.pdf', 2022, 4], ['https://www.divislabs.com/wp-content/uploads/2022/02/Earnings-call-transcript-Q3FY22_11.02.2022-1.pdf', 2022, 3], ['https://www.divislabs.com/wp-content/uploads/2021/11/Earnings-call-transcript-06Nov-2021.pdf', 2022, 2], ['https://www.divislabs.com/wp-content/uploads/2021/06/Earnings-call-transcript-29.05.2021_DivisLab-website.pdf', 2021, 4], ['https://www.divislabs.com/wp-content/uploads/2021/03/DivisLabs-Earnings-Feb06-2021_website.pdf', 2021, 3], ['https://www.divislabs.com/wp-content/uploads/2020/11/Transcript-of-Earnings-Conference-Call-Q2-FY-21-dated-07.11.2020.pdf', 2021, 2]]"
37 ,        37 ,COALINDIA  ,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bea172db-79a1-47a6-8e84-ee41083b1b97.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=570566aa-6f2f-4bc1-917d-1ca4b6db77c9.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=38fd923f-988a-4b14-abe5-46d46f0c89ac.pdf', 2022, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aacc0369-3904-40dd-90c8-5302808428da.pdf', 2022, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=84e164e5-68c5-43c2-8df5-9f67e7c94740.pdf', 2022, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3ef01782-e352-477a-9f8c-f10f6f5c34fb.pdf', 2021, 4]]"
38 ,        38 ,CIPLA      ,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/b6dc9897-3c64-4c9e-bdd2-2c4734877009.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=37335843-93ef-4383-a671-7add0ceb599d.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=82aaa297-a625-43f0-be1c-c8cd98de3be3.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=94ef8610-d71d-44ae-8220-07330ea704ac.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=28b4fd36-0ffb-4f8e-8f27-5a52843fb9d0.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2c6b0341-ed61-4735-aedd-d0f29a935bd2.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9c58919b-3e59-48a4-ad7c-dd5885259717.pdf', 2022, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=347fe67b-3a75-48b1-92d3-c24b6e6790a5.pdf', 2022, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b053ace1-599a-4738-a4c7-0168aaf72a82.pdf', 2022, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f43e1db9-7457-4040-9f41-a1651ad030fa.pdf', 2022, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a3e069dd-9619-4467-9bb2-4b56e4e41006.pdf', 2021, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=441879b8-ac08-42b9-9e21-44f3833d1faa.pdf', 2021, 4], ['https://www.cipla.com/sites/default/files/Transcript_Q3FY21_Unudited_Financial_Results_31st_December_2020.pdf', 2021, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=78263cd8-dc43-4606-90ab-f795e2aea50d.pdf', 2021, 3], ['https://www.cipla.com/sites/default/files/Earnings%20call%20transcript.pdf', 2021, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e02f8b42-ef23-4508-8224-9b6858e76569.pdf', 2021, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=34383223-1d85-4796-93ad-357a839af754.pdf', 2021, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dcd4b23f-031b-4b68-9153-e59c19b704af.pdf', 2020, 4], ['https://www.cipla.com/sites/default/files/Transcript-%20Q3FY20%20Unaudited%20Financial%20Results%2031st%20Dec%202019.pdf', 2020, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ca5481ce-a5ae-4d0b-96a4-aef437c9a208.pdf', 2020, 3], ['https://www.cipla.com/sites/default/files/Letter%20-%20W_2.pdf', 2020, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aaa3665e-90d2-48c8-a456-4363ae4b059e.pdf', 2020, 2], ['https://www.cipla.com/sites/default/files/Earnings_Call_Transcript_Q1_FY20.pdf', 2020, 1], ['https://www.cipla.com/sites/default/files/1559056375_Letter%2055_0.pdf', 2019, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=abb67258-8386-4fd2-964f-0cee9f1b773a.pdf', 2019, 4], ['https://www.cipla.com/sites/default/files/2019-03/Q3%20FY%2019%20Earnings%20Call%20Transcript.pdf', 2019, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=067beff1-22cd-4c87-9d8d-a80577bda42a.pdf', 2019, 3], ['https://www.cipla.com/sites/default/files/2019-01/Transcript-%20Q2FY19%20Unaudited%20Financial%20Results%2030th%20Sept%202018.pdf', 2019, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dbc47dcc-0024-4f2b-8889-f65703c014e6.pdf', 2019, 2], ['https://www.cipla.com/sites/default/files/2019-01/Transcript-%20Q1FY19%20Unaudited%20Financial%20Results%2030th%20Jun%202018.pdf', 2019, 1]]"
39 ,        39 ,BRITANNIA  ,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/41a7f40f-ab87-4253-8dbf-229267cd7116.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6554c9e1-0461-44b9-a30e-26afdeae1d19.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=005b1bcb-9092-48e5-8935-e388843ac75d.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e4b646e1-4d2a-4cb8-8339-13fb0e2d0bce.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9144eb59-87ba-4fac-9b94-b2ae7ca8e45e.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a6b1b99c-17fb-4d70-95ed-a597af4edf95.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=77cd6665-5723-49a6-9356-a2a0cbdf01aa.pdf', 2022, 4]]"
40 ,        40 ,BHARTIARTL ,[]
41 ,        41 ,BPCL       ,"[['https://www.bharatpetroleum.in/images/files/Concall%20Transcript%20Q2.pdf', 2024, 2], ['https://www.bharatpetroleum.in/images/files/BPCL%201QFY24%20transcript-Final.pdf', 2024, 1]]"
42 ,        42 ,BAJAJFINSV ,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eff59682-9fcb-4d0d-86ea-e652fadd09fa.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9b171128-3f7f-4460-b4f9-94aacb589792.pdf', 2022, 3]]"
