,Unnamed: 0,id,pdfs
20,20,SRF,"[['https://www.srf.com/wp-content/uploads/2023/07/SRF-Limited-Q1-FY24-Concall-Transcript.pdf', 2024, 1], ['https://www.srf.com/wp-content/uploads/2023/05/SRF-Limited-Q4-FY23-Concall-Transcript_Clean.pdf', 2023, 4], ['https://www.srf.com/wp-content/uploads/2023/02/SRF-Limited-Q3-9M-FY23-Concall-Transcript.pdf', 2023, 3], ['https://www.srf.com/wp-content/uploads/2022/11/SRF-Limited-Q2-H1-FY23-Concall-Transcript.pdf', 2023, 2], ['https://www.srf.com/wp-content/uploads/2022/07/SRF-Limited-Q1-FY23-Concall-Transcript-22June2022.pdf', 2023, 1], ['https://www.srf.com/wp-content/uploads/2022/05/SRF-Limited-Q4-FY22-Concall-Transcript-002.pdf', 2022, 4]]"
21,21,SIEMENS,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0a893831-9452-4339-baa6-90216e226646.pdf', 2022, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a4e55cde-c3dd-41c6-a573-fd0880d2b1dc.pdf', 2021, 4]]"
22,22,SHRIRAMFIN,[]
23,23,SHREECEM,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=00599180-608e-44e8-ad41-c1c2c3186dd1.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=40469f03-a9ff-4df2-b2b5-8bc661d54347.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dc58e25d-fb74-4610-a858-a9c2cb07291d.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=65bae420-5d61-41b4-b964-f89e89cbb8bf.pdf', 2023, 3]]"
24,24,SBILIFE,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/1ee74586-96d1-41e9-946b-e0a82ea87aa7.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ec3d7f21-5eea-44ba-a26d-3668396623c9.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5201c8a5-51c7-4cb4-8ae3-a10beee39e9a.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4e8730df-9ae3-4c4f-a26b-70d1aecdcf45.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9666be44-491a-4b88-beda-a5cec75ca6dd.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aac5b6b7-90e4-49d4-bbfb-209f5b49a710.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6bfa0d0-7274-4c87-b81e-5deb0625eccd.pdf', 2022, 4]]"
25,25,SBICARD,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/2e414317-29f3-4b69-a1a4-fee55a5a6c21.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f570d9a1-115e-4a62-b2d1-d7b6537924f3.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c1a863dd-d50c-41a5-a953-48ca119d28af.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6790985a-2d23-4058-9cde-a6a5cd86dd5d.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3f8ffc0c-4136-4a12-acf5-170fb4013fc9.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d62e0839-d80e-454d-9be7-d267f09a6143.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9a5068fc-250b-43b6-b157-0ac159bac413.pdf', 2022, 4]]"
26,26,MOTHERSON,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0447e989-68a6-4c01-951e-882dd48ed450.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=53aa6a84-fdd4-46e2-b14d-d61b42daff63.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c5b1750d-a1a0-43c2-8378-179ed287559b.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3481b96e-c472-43e5-acee-90e8c9323644.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e7c5dcfc-e27c-4dcd-a645-36ba3e8e9ad5.pdf', 2022, 4]]"
27,27,RELIANCE,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/de3e8ff3-efca-4266-9bc8-7509f48574a4.pdf', 2024, 3]]"
28,28,PNB,"[['https://www.pnbindia.in/downloadprocess.aspx?fid=x5SQbdGGoOufxiaP4loUOA==', 2023, 2], ['https://www.pnbindia.in/downloadprocess.aspx?fid=37NHkQfx3Z/gX2QsMuxrUA==', 2023, 1], ['https://www.pnbindia.in/downloadprocess.aspx?fid=Qas7SYGLx2+K1AzCeMgWDQ==', 2022, 2]]"
29,29,PGHH,[]
30,30,POWERGRID,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/1bdbe665-975d-4e5a-9a39-689b5a6fff36.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c97c59ba-3350-42a5-9898-d18249c7a3a7.pdf', 2023, 1]]"
31,31,PIDILITIND,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a0307989-5570-4e69-941e-ec0415be17b3.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=72dcc6c9-3fc1-42c7-8c60-5cd89214034d.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=67d8144b-e114-44a8-b0a9-7a799730687d.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f273a0cd-95ba-43be-a72e-d9e8c00a0b33.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2a7a072-189b-43e2-ab34-1649b76bbd2e.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=285690d0-e5a2-4ee4-aa27-8ba72a702248.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e88aa7b9-a048-4f53-8b49-ab9fc1ca761f.pdf', 2022, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a89f9422-0b68-4859-903c-fcfa346e77fc.pdf', 2022, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3853b597-1620-4455-98ca-1f9cc10a7d21.pdf', 2022, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=451d61c4-dcf7-41af-b7b4-81128d1dbfeb.pdf', 2022, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cf2addcc-cbc5-450a-9571-d613a198d36c.pdf', 2021, 4], ['https://www.pidilite.com/wp-content/uploads/2021/02/SE-Intimation-%E2%80%93-Transcript-of-Earning-Call-%E2%80%93-Q3FY21-%E2%80%93-29.01.2021.pdf', 2021, 3], ['https://www.pidilite.com/wp-content/uploads/2020/11/S-E-Intimation-Transcript-of-Earning-Call-Q2FY21-06.11.2020.pdf', 2021, 2], ['https://www.pidilite.com/wp-content/uploads/2020/08/S-E-Intimation-Transcript-of-Earning-Call-Q1FY21-07.08.2020.pdf', 2021, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b271e928-eb5c-46e7-8f4a-e33f4d043393.pdf', 2020, 4], ['https://www.pidilite.com/wp-content/uploads/2020/02/S-E-Intimation-%E2%80%93-Transcript-of-Earnings-call-%E2%80%93-Q3FY20-%E2%80%93-30.01.2020.pdf', 2020, 3], ['https://www.pidilite.com/wp-content/uploads/2019/11/S-E-Intimation-Transcript-of-Earnings-call-Q2FY20-14.11.2019.pdf', 2020, 2], ['https://www.pidilite.com/wp-content/uploads/2019/08/SE-Intimation-Pidilite-Industries-Limited-Q1-FY20-Earnings-Call-Transcript.pdf', 2020, 1], ['https://www.pidilite.com/wp-content/uploads/2019/05/SE-Intimation-transcript-of-Earnings-Call-Q4FY19-%E2%80%93-15.05.2019.pdf', 2019, 4], ['https://www.pidilite.com/wp-content/uploads/2018/08/SE-Intimation-transcript-of-Earnings-Call-Q3FY19-31.01.2019.pdf', 2019, 3], ['https://www.pidilite.com/wp-content/uploads/2018/11/SE-Intimaition_Transcript-of-Earnings-Call_14.11.2018.pdf', 2019, 2], ['https://www.pidilite.com/wp-content/uploads/2018/08/SE-Intimation_Transcript-of-Earings-Call_Q1-2018-19.pdf', 2019, 1], ['https://www.pidilite.com/wp-content/uploads/2018/06/SE-Intimation_Transcript-of-Earnings-Call_Q4-FY2018.pdf', 2018, 4], ['https://www.pidilite.com/wp-content/uploads/2018/02/SE-Intimation-_Earnings-Call-Transcript-Q3FY18.pdf', 2018, 3], ['https://www.pidilite.com/wp-content/uploads/2017/11/SE-Transcript-of-Earnings-Call-Q2-FY17-18.pdf', 2018, 2], ['https://www.pidilite.com/wp-content/uploads/2017/08/SE-_Transcript-of-Earnings-Call-Q1-FY1718.pdf', 2018, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a7ed297e-81bd-46a1-9e31-f8419f14ae47.pdf', 2017, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=F1ED060B_B866_4ACF_BF65_074A87BAFF8C_174638.pdf', 2017, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2F1FE68D_EEDC_4506_A9F3_522062BD7843_191509.pdf', 2017, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2D8649E8_D88B_4BAF_9B02_8E72A8620DDE_164752.pdf', 2017, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6A7A5F89_7EB7_4741_BAAE_332BD8C58764_152950.pdf', 2016, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=B0DC7A14_24E4_4E0D_BEA9_E1875DD53819_171523.pdf', 2015, 3]]"
32,32,PIIND,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/ae790795-d2bd-4f20-9349-66414bd27f96.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2e42fb7d-7da0-44c4-b8a7-0d82f011f7b1.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=254aaa9c-f2d2-49eb-8d40-0788977fc092.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e9143684-723d-416f-baf4-4ec3b6ecea04.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4cc59b9a-93a7-411e-a0f6-9085f85e2db1.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3f03794c-a15c-454d-9df0-cdfca4203090.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=177d36a8-5127-47df-b321-1d54d18fcbbe.pdf', 2022, 4], ['https://www.piindustries.com/Media/Documents/Final%20PI%20Industries%20-%20Q3%20FY22%20Concall%20Transcipt%20(002).pdf', 2022, 3], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q2%20FY22%20Concall%20Transcript.pdf', 2022, 2], ['https://www.piindustries.com/wp-content/uploads/2023/07/PI-Industries-Q1FY22-Concall-Transcipt.pdf', 2022, 1], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q4%20%20FY21%20Concall%20Transcipt.pdf', 2021, 4], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q3%20FY21%20Concall%20Transcipt.pdf', 2021, 3], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q2%20FY21%20Concall%20Transcript.pdf', 2021, 2], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q1%20FY21%20Concall%20Transcript(f).pdf', 2021, 1], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q3%20FY20%20Concall%20Transcript.pdf', 2019, 3], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q2%20%20H1%20FY20%20Concall%20Transcript.pdf', 2020, 2], ['https://www.piindustries.com/Media/Documents/Q1%20FY20%20Concall%20Transcript.pdf', 2020, 1], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q4%20%20FY19%20Concall%20Transcript.pdf', 2019, 4], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q3%20FY19%20Concall%20Transcript%20(f).pdf', 2019, 3], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q2%20%20H1%20FY19%20Concall%20Transcript.pdf', 2019, 2], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q1%20FY19%20Concall%20Transcript.pdf', 2019, 1], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q4%20FY18%20Concall%20Transcript.pdf', 2018, 4], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q3%20FY18%20Transcript.pdf', 2018, 3], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q1%20FY18%20Concall%20Transcript.pdf', 2018, 1], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q4%20&%20FY17%20Concall%20Transcript.pdf', 2017, 1], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q3%20&%209M%20FY17%20Transcript.pdf', 2017, 3], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q2%20%20H1%20FY17%20Concall%20Transcript_01032017.pdf', 2017, 2], ['https://www.piindustries.com/Media/Documents/PI%20Industries%20-%20Q4%20%20FY17%20Concall%20Transcript.pdf', 2017, 1]]"
33,33,ONGC,[]
34,34,NTPC,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=77f1db12-a824-418f-b055-ac38bef62a09.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b961ed68-e005-45ae-9f0c-004caceef4e3.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bdd78ff3-a869-463a-9f2d-64d6abf1974b.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=767b3ba4-c5eb-421d-99ad-91a3e9939879.pdf', 2023, 2]]"
35,35,NESTLEIND,[]
36,36,MUTHOOTFIN,[]
37,37,MARUTI,[]
38,38,MARICO,"[['https://www.bseindia.com/xml-data/corpfiling/AttachHis/d1881b3c-ad35-47fe-b322-350e591c88dd.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d2057398-c1f7-46f5-9cb5-5b6095515167.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=85c9074c-9f8d-4012-93e2-124e2ccd2d0d.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=44f8a600-728c-4b05-a10e-1822905ba647.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d150e362-5490-4b72-bb6b-9fc33f5d3e09.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=00df792c-3355-4179-9ea2-a20419cbe313.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fd064b08-ab52-4b4f-a96e-5dc3f1fcde3f.pdf', 2022, 4], ['https://m.marico.com/investorspdf/Marico_Limited_-_Q1FY22_Earnings_Call_Transcript.pdf', 2022, 1], ['https://marico.com/investorspdf/Marico_Limited_-_Q4FY21_Earnings_Call_Transcript.pdf', 2021, 4], ['https://marico.com/investorspdf/Marico_Limited_-_Q3FY21_Earnings_Call_Transcript.pdf', 2021, 3], ['https://marico.com/investorspdf/Marico_Limited_-_Q2FY21_Earnings_Call_Transcript.pdf', 2021, 2], ['https://marico.com/investorspdf/Marico_Limited_-_Q1FY21_Earnings_Call_Transcript.pdf', 2021, 1], ['https://marico.com/investorspdf/Marico_Limited_-_Q4FY20_Earnings_Call_Transcript.pdf', 2020, 4], ['https://marico.com/investorspdf/Marico_Limited_-_Q3FY20_Earnings_Call_Transcript.pdf', 2020, 3], ['https://marico.com/investorspdf/Marico_Limited_-_Q2FY20_Earnings_Call_Transcript.pdf', 2020, 2], ['https://marico.com/investorspdf/Marico_Limited_-_Q1FY20_Earnings_Call_Transcript.pdf', 2020, 1], ['https://marico.com/investorspdf/Marico_Limited_-_Q4FY19_Earnings_Call_Transcript.pdf', 2019, 4], ['https://marico.com/investorspdf/Marico_Limited_-_Q3FY19_Earnings_Call_Transcript.pdf', 2019, 3], ['https://marico.com/investorspdf/Marico_Limited_-_Q2FY19_Earnings_Call_Transcript.pdf', 2019, 2], ['https://marico.com/investorspdf/Marico_Limited_-_Q1FY19_Earnings_Call_Transcript.pdf', 2019, 1], ['https://marico.com/investorspdf/Marico_Limited_-_Q4FY18_Earnings_Call_Transcript.pdf', 2018, 4], ['https://marico.com/investorspdf/Marico_Limited_-_Q3FY18_Earnings_Call_Transcript.pdf', 2018, 3], ['https://marico.com/investorspdf/Marico_Limited_-_Q2FY18_Earnings_Call_Transcript.pdf', 2018, 2], ['https://marico.com/investorspdf/Marico_Limited_-_Q1FY18_Earnings_Call_Transcript.pdf', 2018, 1], ['https://marico.com/investorspdf/Earnings_Call_Transcript_Q4FY17.pdf', 2017, 4], ['https://marico.com/investorspdf/Earnings_Call_Transcript_Q2FY17.pdf', 2017, 2], ['https://marico.com/investorspdf/Earnings_Call_Transcript_Q1_FY17.pdf', 2017, 1], ['https://marico.com/investorspdf/Earnings_Call_Transcript_Q4_FY16.pdf', 2016, 4], ['https://marico.com/investorspdf/Earnings_Call_Transcript_Q3_FY16.pdf', 2016, 3]]"
39,39,M&M,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aeef931a-9ed7-4845-ae5c-2794d92206f9.pdf', 2023, 4], ['https://www.mahindra.com/resources/investor-reports/FY22/Earnings%20Update/TRANSCRIPT-MM-Q3FY22-Earnings-Call-10th-Feb-2022-FINAL.pdf', 2022, 3], ['https://www.mahindra.com/resources/investor-reports/FY22/Earnings%20Update/TRANSCRIPT-MM-Q2FY22-Earnings-Call-9th-Nov-2021-FINAL.pdf', 2022, 2], ['https://www.mahindra.com/resources/investor-reports/FY22/Earnings%20Update/TRANSCRIPT-MM-Q1FY22-Earnings-Call-6th-Aug-2021-FINAL.pdf', 2022, 1], ['https://www.mahindra.com/resources/investor-reports/FY21/Earnings%20Update/TRANSCRIPT-M-M-Q3FY21-Earnings-call-5th-Feb-2021-FINAL.pdf', 2021, 3], ['https://www.mahindra.com/resources/investor-reports/FY21/Earnings%20Update/TRANSCRIPT-M-M-Q2FY21-Earnings-call-10th-Nov-2020-FINAL.pdf', 2021, 2], ['https://www.mahindra.com/resources/investor-reports/FY21/Earnings%20Update/TRANSCRIPT-M&M-Q1FY21-Earnings-call-7-Aug-2020.pdf', 2021, 1], ['https://www.mahindra.com/resources/investor-reports/FY20/Earnings%20Update/TRANSCRIPT-M-M-Q3FY20-Earnings-Call-11th-Feb-2020.pdf', 2020, 3], ['https://www.mahindra.com/resources/investor-reports/FY20/Earnings%20Update/TRANSCRIPT-MM-Q2FY20-Earnings-Call-8th-Nov-2019.pdf', 2020, 2], ['https://www.mahindra.com/resources/investor-reports/FY20/Earnings%20Update/TRANSCRIPT-M-M-Q1FY20-Earnings-Con-call-7th-Aug-2019.pdf', 2020, 1], ['https://www.mahindra.com/resources/investor-reports/FY19/Earnings%20Update/TRANSCRIPT-MM-Q3FY19-Earnings-Call-8th%20Feb-2019-FINAL.pdf', 2019, 3], ['https://www.mahindra.com/resources/investor-reports/FY19/Earnings%20Update/TRANSCRIPT-M&M-Q2FY19-Earnings-Con-call-14th-Nov-2018-FINAL.pdf', 2019, 2], ['https://www.mahindra.com/resources/investor-reports/FY19/Earnings%20Update/TRANSCRIPT-MM-Q1FY19-Earnings-Call-7th-Aug-2018-FINAL.pdf', 2019, 1], ['https://www.mahindra.com/resources/investor-reports/FY18/Earnings%20Update/TRANSCRIPT-MM-Q3FY18-Earnings-Con-call-9th-Feb-2018-FINAL.pdf', 2018, 3], ['https://www.mahindra.com/resources/investor-reports/FY18/Earnings%20Update/M-and-M-Q2FY18-Earnings-Call-Transcript.pdf', 2018, 2], ['https://www.mahindra.com/resources/investor-reports/FY18/Earnings%20Update/TRANSCRIPT-MandM-Q1FY18-Earnings-Call-04-Aug-2017.pdf', 2018, 1], ['https://www.mahindra.com/resources/investor-reports/FY17/Earnings%20Update/TRANSCRIPT-M&M-Q2FY17-Earnings-Call-11th-Nov-2016-FINAL.pdf', 2017, 2], ['https://www.mahindra.com/resources/investor-reports/FY17/Earnings%20Update/TRANSCRIPT-M&M-Q1FY17-Earnings-Conference-Call-10th-Aug-2016-FINAL.pdf', 2017, 1]]"
40,40,LTIM,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff8e4d9b-6f15-41e7-9d00-8a8d793749e5.pdf', 2024, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=05c977ac-349f-4d9f-bc92-699d657d12ec.pdf', 2024, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1075737f-49c4-4a09-b844-a8617258a991.pdf', 2024, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1206435e-93f8-48f0-a37e-8eaac76cdb75.pdf', 2023, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f8e91b93-b01d-4813-80de-c149f1411618.pdf', 2023, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7e7df2e3-9628-467d-82dd-8b7ca2c806f8.pdf', 2023, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e20de2ac-c9d3-43c3-be45-25d5943af4ad.pdf', 2023, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=127349f5-965d-450d-b6ef-313fc0d8a8d2.pdf', 2022, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d056134d-b064-4657-a13e-ec04a81dfb65.pdf', 2022, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3e1ef5f3-73b7-4456-96a1-a6e4d455034b.pdf', 2022, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=43ede29c-d684-4b50-a09f-afb0ab859d6f.pdf', 2022, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=92474278-977f-4f53-9684-6fa786de949c.pdf', 2021, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8342fb9b-7309-4fc3-a2d8-f99c9ad843a0.pdf', 2021, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a33c93e6-9975-463e-9091-aa4f3f2231de.pdf', 2021, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8b23913f-7486-4bee-b271-79570b4e1e28.pdf', 2021, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b76558ec-9048-4062-9715-c28131d257c5.pdf', 2020, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3670da41-06b8-49bb-bda0-91505c683065.pdf', 2020, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a4f1bbb9-35d8-40d5-b2d8-c00f1f1f01d2.pdf', 2020, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a42942d6-7f69-483a-80bb-0a9728304c1d.pdf', 2020, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c1ff239e-f7f8-48d0-bb6a-3697d99f48a2.pdf', 2019, 4], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0f051c3e-f0c9-408c-a553-ea8c8343cb72.pdf', 2019, 3], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6fd1a62-7c51-4f82-8cd8-f889cbb31a5a.pdf', 2019, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7b33e7d2-fdf9-41a8-8a6e-931f940527d8.pdf', 2019, 1], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4f77e215-6665-4b16-89a0-ac44ef1a118e.pdf', 2018, 2], ['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=D80AF48A_C967_4514_9B60_0AF31DFCA98C_165717.pdf', 2017, 2]]"
41,41,LICI,"[['https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c68c0b63-5e39-45f6-bea6-1b43b09c3ab8.pdf', 2023, 1]]"
